39,35,35,33,32,31,30,29,16,out
37,35,35,33,30,29,28,27,16,out
36,33,33,32,31,30,25,21,15,out
37,32,32,31,30,24,23,20,15,out
35,33,32,32,28,21,21,19,13,out
35,29,26,25,24,23,21,21,0,out
32,29,26,24,22,22,20,20,0,out
30,28,25,23,22,20,19,15,0,out
33,32,31,31,25,22,21,18,0,out
38,35,31,27,21,19,18,13,0,out
28,26,24,21,21,19,17,17,16,out
29,25,24,22,20,18,17,16,16,out
30,26,19,18,18,18,18,18,15,out
26,23,23,21,18,18,17,16,0,out
28,26,26,23,23,22,19,18,17,out
28,28,26,23,22,22,21,20,15,out
30,27,24,22,22,21,20,12,0,out
28,27,24,22,22,21,21,12,0,out
25,25,24,23,22,17,16,14,12,out
28,23,21,20,19,18,17,15,0,out
28,21,20,20,19,19,18,17,0,out
30,28,24,19,18,17,16,16,0,out
35,33,33,24,22,18,16,14,14,out
35,33,32,30,25,24,18,16,10,out
36,36,34,34,23,23,21,19,16,out
36,34,33,31,30,17,16,16,10,out
36,35,34,33,33,32,18,17,12,out
36,35,34,33,32,28,22,17,0,out
38,36,34,33,29,28,18,17,0,out
37,37,34,28,25,24,20,3,0,out
38,37,36,36,31,30,30,30,14,out
37,36,35,34,33,31,29,24,18,out
38,36,36,32,31,30,26,18,17,out
36,35,35,34,33,32,31,28,15,out
35,34,34,30,29,29,28,26,16,out
38,35,33,30,28,27,26,26,18,out
35,33,29,29,29,27,25,24,23,out
35,32,30,25,22,22,20,20,17,out
34,31,31,28,27,27,18,17,13,out
32,30,27,27,26,24,17,17,17,out
33,32,31,29,26,22,21,17,17,out
37,33,29,28,25,15,9,9,0,out
34,34,30,30,24,15,15,14,0,out
32,32,31,30,30,30,13,4,0,out
34,32,31,29,29,27,14,9,0,out
37,30,30,29,28,25,15,0,0,out
32,32,30,27,25,24,18,15,0,out
34,34,30,30,27,26,26,15,0,out
33,32,30,29,29,21,20,16,0,out
34,32,30,30,29,26,26,23,0,out
32,30,29,29,28,27,20,18,17,out
36,34,33,33,33,32,27,19,17,out
36,34,33,33,33,32,27,27,19,out
37,36,34,34,34,33,32,28,21,out
36,36,35,34,33,31,28,26,25,out
38,35,34,33,33,32,29,18,13,out
39,34,32,32,32,30,28,24,17,out
33,30,30,29,27,27,22,21,21,out
33,33,29,29,27,22,22,22,18,out
38,34,33,33,30,30,30,24,12,out
35,32,32,30,30,30,25,25,18,out
36,35,32,31,30,28,27,22,21,out
36,36,35,34,34,33,24,23,18,out
33,33,31,31,31,30,26,20,17,out
37,32,31,31,30,26,24,18,16,out
33,32,31,30,27,25,24,20,16,out
35,33,33,32,29,23,23,20,16,out
37,35,32,32,29,26,22,17,3,out
37,35,35,34,29,29,27,26,18,out
36,34,32,30,29,25,23,17,14,out
36,35,34,30,29,25,23,17,14,out
36,32,32,26,24,22,16,16,13,out
36,35,33,29,24,22,18,15,0,out
36,34,33,29,24,22,18,18,0,out
35,35,34,33,32,30,20,12,0,out
35,34,32,32,22,21,20,18,0,out
29,22,15,13,13,0,0,0,0,in
20,18,16,16,16,13,13,12,11,in
20,18,17,17,17,16,15,15,0,in
31,27,25,20,17,17,16,14,13,out
33,32,32,31,31,28,27,23,18,out
36,33,31,30,29,29,25,25,17,out
36,34,32,30,30,25,24,18,17,out
34,34,31,30,29,19,19,0,0,out
35,35,31,30,29,19,19,0,0,out
37,35,31,30,28,20,19,7,0,out
35,35,34,33,30,28,16,16,15,out
37,33,31,30,28,28,16,16,16,out
36,34,31,30,28,28,16,16,0,out
36,33,31,31,28,25,23,22,16,out
37,33,32,32,28,26,21,19,16,out
37,33,33,26,25,22,21,16,13,out
37,36,33,31,23,22,18,12,12,out
37,35,33,32,27,23,21,17,17,out
36,34,32,32,27,23,20,20,17,out
39,38,36,35,32,25,25,23,20,out
37,37,37,35,33,21,20,19,19,out
36,34,34,32,31,22,21,19,17,out
39,39,38,35,29,26,22,19,18,out
36,34,34,32,31,22,21,19,17,out
39,38,35,28,28,25,22,18,16,out
36,35,30,28,26,25,22,21,20,out
40,35,31,27,26,20,19,16,13,out
40,35,31,27,26,26,19,16,13,out
40,36,36,35,29,29,26,23,17,out
10,7,0,0,0,0,0,0,0,in
7,0,0,0,0,0,0,0,0,in
10,8,0,0,0,0,0,0,0,in
11,8,8,0,0,0,0,0,0,in
10,9,6,0,0,0,0,0,0,in
6,6,0,0,0,0,0,0,0,in
9,8,8,6,0,0,0,0,0,in
8,7,0,0,0,0,0,0,0,in
8,0,0,0,0,0,0,0,0,in
11,0,0,0,0,0,0,0,0,in
7,0,0,0,0,0,0,0,0,in
11,10,8,0,0,0,0,0,0,in
6,0,0,0,0,0,0,0,0,in
8,7,6,6,0,0,0,0,0,in
11,10,10,9,9,0,0,0,0,in
9,6,0,0,0,0,0,0,0,in
7,7,0,0,0,0,0,0,0,in
11,6,0,0,0,0,0,0,0,in
11,11,10,0,0,0,0,0,0,in
10,0,0,0,0,0,0,0,0,in
11,11,9,7,6,0,0,0,0,in
6,0,0,0,0,0,0,0,0,in
11,10,10,6,0,0,0,0,0,in
11,0,0,0,0,0,0,0,0,in
10,9,0,0,0,0,0,0,0,in
10,10,0,0,0,0,0,0,0,in
7,6,0,0,0,0,0,0,0,in
10,10,7,0,0,0,0,0,0,in
11,10,9,7,6,0,0,0,0,in
10,9,8,0,0,0,0,0,0,in
11,8,6,6,0,0,0,0,0,in
11,11,9,0,0,0,0,0,0,in
9,0,0,0,0,0,0,0,0,in
8,8,0,0,0,0,0,0,0,in
11,11,11,7,0,0,0,0,0,in
11,11,9,0,0,0,0,0,0,in
10,7,0,0,0,0,0,0,0,in
0,0,0,0,0,0,0,0,0,in
6,6,0,0,0,0,0,0,0,in
9,8,6,0,0,0,0,0,0,in
10,7,6,0,0,0,0,0,0,in
11,6,0,0,0,0,0,0,0,in
11,7,7,0,0,0,0,0,0,in
9,8,8,0,0,0,0,0,0,in
11,0,0,0,0,0,0,0,0,in
9,8,7,0,0,0,0,0,0,in
9,9,7,0,0,0,0,0,0,in
10,8,6,0,0,0,0,0,0,in
7,7,0,0,0,0,0,0,0,in
8,8,7,7,0,0,0,0,0,in
9,7,0,0,0,0,0,0,0,in
11,6,6,0,0,0,0,0,0,in
11,8,6,0,0,0,0,0,0,in
9,7,7,0,0,0,0,0,0,in
10,7,0,0,0,0,0,0,0,in
0,0,0,0,0,0,0,0,0,in
10,6,6,0,0,0,0,0,0,in
9,9,7,7,0,0,0,0,0,in
11,9,8,7,0,0,0,0,0,in
11,10,7,0,0,0,0,0,0,in
9,7,6,0,0,0,0,0,0,in
9,8,0,0,0,0,0,0,0,in
9,7,0,0,0,0,0,0,0,in
11,10,0,0,0,0,0,0,0,in
10,10,10,7,0,0,0,0,0,in
9,8,6,0,0,0,0,0,0,in
9,8,0,0,0,0,0,0,0,in
9,7,6,0,0,0,0,0,0,in
8,8,0,0,0,0,0,0,0,in
11,11,9,0,0,0,0,0,0,in
8,7,0,0,0,0,0,0,0,in
7,6,6,0,0,0,0,0,0,in
8,0,0,0,0,0,0,0,0,in
36,34,33,33,30,26,22,17,0,out
37,35,34,33,32,30,26,16,0,out
34,33,33,32,29,26,25,19,0,out
37,36,34,33,32,28,18,0,0,out
36,36,33,31,30,28,23,17,0,out
36,36,35,34,32,27,22,16,0,out
40,38,36,34,33,23,20,15,0,out
39,36,36,33,31,20,14,7,0,out
40,38,36,35,32,29,22,14,0,out
40,37,33,33,31,24,21,13,0,out
39,38,37,37,33,31,23,12,0,out
41,38,36,33,32,31,27,12,0,out
39,36,35,35,31,27,25,23,0,out
41,40,33,31,29,23,23,18,0,out
42,39,32,30,28,28,23,19,0,out
41,38,38,34,32,31,21,19,0,out
40,40,40,36,36,32,20,19,0,out
40,38,37,36,35,29,27,15,0,out
40,40,39,38,36,28,23,14,0,out
40,36,31,31,28,26,24,17,0,out
43,35,34,28,24,23,20,0,0,out
40,38,36,29,25,25,23,17,0,out
37,36,29,22,22,21,20,19,0,out
43,39,31,23,22,20,19,19,0,out
42,38,31,30,29,24,20,20,0,out
37,33,29,28,22,19,19,18,0,out
43,38,37,28,26,20,19,16,0,out
42,38,34,27,26,25,24,15,14,out
40,38,35,31,31,24,24,16,0,out
37,36,34,29,26,24,24,19,0,out
37,34,33,32,32,29,25,18,0,out
37,32,31,30,27,23,19,17,0,out
41,34,32,29,25,21,21,16,0,out
35,29,28,27,27,20,17,16,0,out
40,32,30,28,25,21,16,16,0,out
35,30,27,26,24,21,16,15,0,out
40,39,30,28,26,21,20,13,0,out
38,33,30,29,27,26,20,17,0,out
35,35,32,31,28,28,20,18,0,out
35,32,29,23,23,23,20,19,0,out
34,33,32,29,23,22,20,19,0,out
13,8,8,0,0,0,0,0,0,in
9,0,0,0,0,0,0,0,0,in
8,0,0,0,0,0,0,0,0,in
0,0,0,0,0,0,0,0,0,in
0,0,0,0,0,0,0,0,0,in
8,0,0,0,0,0,0,0,0,in
7,0,0,0,0,0,0,0,0,in
0,0,0,0,0,0,0,0,0,in
0,0,0,0,0,0,0,0,0,in
0,0,0,0,0,0,0,0,0,in
0,0,0,0,0,0,0,0,0,in
0,0,0,0,0,0,0,0,0,in
0,0,0,0,0,0,0,0,0,in
11,0,0,0,0,0,0,0,0,in
9,0,0,0,0,0,0,0,0,in
8,0,0,0,0,0,0,0,0,in
0,0,0,0,0,0,0,0,0,in
11,9,0,0,0,0,0,0,0,in
8,0,0,0,0,0,0,0,0,in
0,0,0,0,0,0,0,0,0,in
14,14,11,0,0,0,0,0,0,in
13,11,11,9,0,0,0,0,0,in
13,7,7,0,0,0,0,0,0,in
11,0,0,0,0,0,0,0,0,in
12,0,0,0,0,0,0,0,0,in
10,0,0,0,0,0,0,0,0,in
12,11,8,0,0,0,0,0,0,in
8,8,0,0,0,0,0,0,0,in
0,0,0,0,0,0,0,0,0,in
0,0,0,0,0,0,0,0,0,in
0,0,0,0,0,0,0,0,0,in
15,14,0,0,0,0,0,0,0,in
7,7,0,0,0,0,0,0,0,in
8,0,0,0,0,0,0,0,0,in
0,0,0,0,0,0,0,0,0,in
0,0,0,0,0,0,0,0,0,in
12,0,0,0,0,0,0,0,0,in
11,0,0,0,0,0,0,0,0,in
9,0,0,0,0,0,0,0,0,in
0,0,0,0,0,0,0,0,0,in
0,0,0,0,0,0,0,0,0,in
0,0,0,0,0,0,0,0,0,in
16,0,0,0,0,0,0,0,0,in
14,0,0,0,0,0,0,0,0,in
13,0,0,0,0,0,0,0,0,in
11,0,0,0,0,0,0,0,0,in
11,11,0,0,0,0,0,0,0,in
14,13,0,0,0,0,0,0,0,in
12,9,9,0,0,0,0,0,0,in
14,10,0,0,0,0,0,0,0,in
13,8,0,0,0,0,0,0,0,in
10,0,0,0,0,0,0,0,0,in
12,8,0,0,0,0,0,0,0,in
8,8,0,0,0,0,0,0,0,in
0,0,0,0,0,0,0,0,0,in
0,0,0,0,0,0,0,0,0,in
11,10,10,0,0,0,0,0,0,in
13,10,10,7,0,0,0,0,0,in
12,10,7,0,0,0,0,0,0,in
12,10,7,0,0,0,0,0,0,in
13,10,10,7,0,0,0,0,0,in
14,9,7,0,0,0,0,0,0,in
16,7,0,0,0,0,0,0,0,in
11,7,0,0,0,0,0,0,0,in
0,0,0,0,0,0,0,0,0,in
12,0,0,0,0,0,0,0,0,in
13,9,0,0,0,0,0,0,0,in
13,11,0,0,0,0,0,0,0,in
13,11,0,0,0,0,0,0,0,in
13,9,0,0,0,0,0,0,0,in
13,11,0,0,0,0,0,0,0,in
13,11,9,0,0,0,0,0,0,in
12,12,0,0,0,0,0,0,0,in
12,9,0,0,0,0,0,0,0,in
12,11,8,0,0,0,0,0,0,in
12,9,0,0,0,0,0,0,0,in
12,0,0,0,0,0,0,0,0,in
13,12,0,0,0,0,0,0,0,in
14,12,0,0,0,0,0,0,0,in
13,11,0,0,0,0,0,0,0,in
11,10,0,0,0,0,0,0,0,in
13,9,8,0,0,0,0,0,0,in
13,0,0,0,0,0,0,0,0,in
13,0,0,0,0,0,0,0,0,in
13,13,11,0,0,0,0,0,0,in
13,13,12,12,9,0,0,0,0,in
13,13,12,12,0,0,0,0,0,in
13,12,11,11,7,0,0,0,0,in
13,12,11,11,0,0,0,0,0,in
13,12,11,0,0,0,0,0,0,in
11,11,8,0,0,0,0,0,0,in
11,11,0,0,0,0,0,0,0,in
11,11,9,0,0,0,0,0,0,in
9,0,0,0,0,0,0,0,0,in
7,0,0,0,0,0,0,0,0,in
0,0,0,0,0,0,0,0,0,in
0,0,0,0,0,0,0,0,0,in
15,0,0,0,0,0,0,0,0,in
19,15,0,0,0,0,0,0,0,in
20,18,15,10,0,0,0,0,0,in
28,19,15,15,14,11,11,10,8,in
25,18,15,15,12,0,0,0,0,in
25,22,15,14,12,0,0,0,0,in
24,21,16,15,14,0,0,0,0,in
23,18,16,14,0,0,0,0,0,in
17,16,14,13,0,0,0,0,0,in
21,15,14,11,0,0,0,0,0,in
17,15,13,12,0,0,0,0,0,in
14,13,13,11,0,0,0,0,0,in
17,13,9,0,0,0,0,0,0,in
16,13,0,0,0,0,0,0,0,in
15,8,8,0,0,0,0,0,0,in
15,14,0,0,0,0,0,0,0,in
15,0,0,0,0,0,0,0,0,in
14,0,0,0,0,0,0,0,0,in
8,0,0,0,0,0,0,0,0,in
13,0,0,0,0,0,0,0,0,in
16,13,9,0,0,0,0,0,0,in
14,11,0,0,0,0,0,0,0,in
11,8,0,0,0,0,0,0,0,in
9,0,0,0,0,0,0,0,0,in
12,9,0,0,0,0,0,0,0,in
12,0,0,0,0,0,0,0,0,in
17,11,9,0,0,0,0,0,0,in
16,13,0,0,0,0,0,0,0,in
16,12,0,0,0,0,0,0,0,in
16,13,0,0,0,0,0,0,0,in
22,22,20,17,17,16,15,0,0,in
22,20,20,19,15,15,12,0,0,in
24,21,19,19,18,18,14,12,0,in
29,22,21,19,16,16,13,11,0,in
27,22,21,19,18,16,14,14,0,in
26,21,20,18,18,16,14,13,0,in
22,22,19,18,18,14,12,0,0,in
20,19,17,15,15,13,13,0,0,in
19,18,16,15,14,13,0,0,0,in
25,23,20,18,16,15,13,11,0,in
24,22,20,17,16,15,13,12,0,in
23,22,18,17,16,15,13,13,0,in
31,26,25,20,20,17,17,0,0,in
24,23,23,22,20,19,16,13,0,in
30,25,23,21,21,17,17,12,0,in
34,34,24,22,21,21,15,12,0,in
29,27,21,20,17,14,14,0,0,in
29,22,20,20,16,13,12,11,9,in
26,23,19,18,18,0,0,0,0,in
22,19,18,17,10,0,0,0,0,in
23,18,18,17,15,12,0,0,0,in
25,18,17,16,13,0,0,0,0,in
23,17,17,15,0,0,0,0,0,in
20,17,16,15,0,0,0,0,0,in
23,21,15,15,0,0,0,0,0,in
20,19,14,14,0,0,0,0,0,in
21,16,13,13,0,0,0,0,0,in
21,11,8,0,0,0,0,0,0,in
19,13,0,0,0,0,0,0,0,in
21,15,0,0,0,0,0,0,0,in
23,19,13,0,0,0,0,0,0,in
23,20,19,0,0,0,0,0,0,in
35,30,20,15,0,0,0,0,0,in
37,28,24,14,0,0,0,0,0,in
33,27,23,16,13,0,0,0,0,in
40,32,27,17,10,10,0,0,0,in
40,31,15,15,10,0,0,0,0,in
27,25,14,13,0,0,0,0,0,in
23,21,15,14,13,0,0,0,0,in
20,20,13,13,0,0,0,0,0,in
18,18,12,12,0,0,0,0,0,in
17,16,0,0,0,0,0,0,0,in
16,16,0,0,0,0,0,0,0,in
16,14,0,0,0,0,0,0,0,in
16,9,0,0,0,0,0,0,0,in
10,0,0,0,0,0,0,0,0,in
9,0,0,0,0,0,0,0,0,in
8,0,0,0,0,0,0,0,0,in
8,0,0,0,0,0,0,0,0,in
0,0,0,0,0,0,0,0,0,in
0,0,0,0,0,0,0,0,0,in
0,0,0,0,0,0,0,0,0,in
0,0,0,0,0,0,0,0,0,in
0,0,0,0,0,0,0,0,0,in
0,0,0,0,0,0,0,0,0,in
17,13,0,0,0,0,0,0,0,in
27,18,18,16,15,13,0,0,0,in
26,25,18,17,15,14,0,0,0,in
28,26,19,18,15,15,0,0,0,in
26,25,19,18,18,15,15,0,0,in
24,24,23,19,17,16,14,14,0,in
22,21,17,16,14,13,0,0,0,in
20,18,18,16,14,8,0,0,0,in
23,21,16,16,13,0,0,0,0,in
22,21,19,16,13,0,0,0,0,in
31,20,20,20,16,16,16,15,0,in
19,18,17,14,0,0,0,0,0,in
18,17,17,14,0,0,0,0,0,in
30,27,19,18,15,0,0,0,0,in
28,27,20,16,16,15,14,0,0,in
28,26,18,15,15,13,10,9,0,in
34,34,34,33,32,29,29,29,20,out
36,36,36,35,34,28,27,25,0,out
38,38,36,36,34,32,24,24,0,out
40,40,38,37,36,34,33,31,15,out
39,37,37,37,36,36,31,29,15,out
39,39,37,35,33,33,26,24,15,out
38,38,37,37,32,30,27,26,16,out
36,35,35,33,33,32,25,25,18,out
42,33,33,32,32,30,28,25,18,out
40,39,39,37,32,31,28,20,14,out
38,37,36,35,34,33,27,23,20,out
38,38,36,35,34,30,28,27,20,out
40,39,37,36,33,29,27,25,22,out
40,37,35,35,34,32,28,21,21,out
42,38,36,33,33,32,12,8,7,out
43,40,39,38,38,36,32,30,0,out
42,39,38,38,36,35,35,20,13,out
46,40,39,38,37,37,33,15,0,out
44,39,38,38,37,35,32,28,9,out
40,37,36,35,35,32,32,29,0,out
40,39,38,38,35,34,34,34,0,out
39,38,36,35,35,33,32,30,0,out
39,36,36,35,33,31,31,30,11,out
39,39,39,36,35,35,31,30,0,out
39,38,37,37,34,31,31,30,0,out
40,39,35,35,33,33,31,27,0,out
39,39,39,38,38,35,34,26,0,out
38,37,36,32,32,30,20,6,0,out
40,40,38,35,32,31,26,19,0,out
39,37,35,34,33,32,31,17,17,out
38,36,36,34,32,30,26,19,0,out
40,40,38,37,36,30,30,26,19,out
40,40,37,36,34,32,26,19,0,out
40,38,38,35,31,30,26,19,0,out
39,38,38,36,32,32,30,16,0,out
40,39,38,36,32,32,30,16,0,out
40,39,37,36,34,31,28,16,0,out
39,39,37,36,31,29,28,17,13,out
42,37,36,34,34,25,20,16,16,out
41,37,35,32,32,26,25,17,16,out
39,38,38,36,36,30,29,23,12,out
45,39,39,35,33,33,27,20,13,out
42,39,37,37,33,31,22,19,16,out
40,39,38,37,33,32,22,19,15,out
40,39,38,35,32,28,18,15,13,out
39,38,37,32,32,32,29,17,15,out
38,37,36,34,31,30,28,24,17,out
42,37,37,36,33,32,31,23,18,out
38,38,37,36,35,31,22,18,18,out
38,37,36,36,36,29,28,17,15,out
47,40,39,38,38,35,32,27,17,out
38,38,35,34,33,32,21,17,6,out
39,39,37,37,34,32,31,22,17,out
39,39,38,36,36,30,29,22,17,out
42,38,38,34,33,32,24,22,20,out
42,38,36,34,30,30,27,20,19,out
40,35,34,32,32,30,29,22,18,out
40,36,35,32,30,29,28,22,18,out
40,40,36,34,32,28,26,22,20,out
40,39,37,33,33,31,28,25,23,out
45,35,35,32,32,29,28,28,26,out
48,36,36,34,34,30,30,26,26,out
43,39,38,37,37,34,30,26,21,out
41,39,39,38,37,32,25,21,0,out
44,39,39,39,36,35,33,25,25,out
44,39,38,38,36,34,33,26,21,out
44,39,38,38,36,34,33,26,23,out
37,32,31,26,21,20,19,15,0,out
37,36,35,34,26,21,20,20,0,out
38,38,37,33,30,22,21,20,0,out
40,38,38,31,30,21,20,17,0,out
43,38,38,37,36,22,21,14,8,out
41,38,37,34,33,22,14,0,0,out
41,38,36,33,32,22,14,0,0,out
